id_ocorrencia_t;tipo
49157;PERDA DE CONTROLE NO SOLO
49158;FORMACAO DE GELO
49158;PERDA DE CONTROLE EM VOO
49171;TRAFEGO AEREO
49192;OUTROS
49194;FALHA DO MOTOR EM VOO
49233;FALHA DO MOTOR EM VOO
49237;PERDA DE CONTROLE EM VOO
49252;COM TREM DE POUSO
49254;OUTROS
49255;FALHA DO MOTOR EM VOO
49258;PERDA DE CONTROLE NO SOLO
49261;PERDA DE COMPONENTE EM VOO
49262;COLISAO COM AVE
49263;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
49264;FALHA DO MOTOR EM VOO
49265;OUTROS
49267;FALHA ESTRUTURAL
49269;OUTROS
49271;OUTROS
49272;VAZAMENTO DE OUTROS FLUIDOS
49274;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49276;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49278;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49279;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49280;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49281;OUTROS
49282;OUTROS
49283;COM PARA-BRISAS / JANELA / PORTA
49284;OUTROS
49285;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49286;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49288;ESTOURO DE PNEU
49289;ESTOURO DE PNEU
49290;OUTROS
49291;POUSO EM LOCAL NAO PREVISTO
49292;ESTOURO DE PNEU
49294;ESTOURO DE PNEU
49295;FALHA DO MOTOR EM VOO
49451;PERDA DE CONTROLE NO SOLO
49454;FALHA DO MOTOR EM VOO
49472;COLISAO COM OBSTACULOS NO SOLO
49473;FALHA DO MOTOR EM VOO
49474;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
49475;COM TREM DE POUSO
49476;POUSO EM LOCAL NAO PREVISTO
49478;CAUSADO POR FENOMENO METEOROLOGICO NO SOLO
49479;PERDA DE CONTROLE NO SOLO
49493;COM TREM DE POUSO
49494;PERDA DE CONTROLE NO SOLO
49511;FOGO NO SOLO
49513;FALHA DO MOTOR EM VOO
49514;COLISAO COM OBSTACULOS NO SOLO
49515;OUTROS
49516;ESTOURO DE PNEU
49517;ESTOURO DE PNEU
49518;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49519;PROBLEMAS FISIOLOGICOS
49520;ESTOURO DE PNEU
49521;FALHA DO MOTOR EM VOO
49522;ESTOURO DE PNEU
49523;ESTOURO DE PNEU
49524;TRAFEGO AEREO
49525;COLISAO COM OBSTACULOS NO SOLO
49527;PERDA DE CONTROLE NO SOLO
49528;ESTOURO DE PNEU
49529;ESTOURO DE PNEU
49532;COM TREM DE POUSO
49533;COLISAO COM AVE
49534;TRAFEGO AEREO
49536;PERDA DE CONTROLE NO SOLO
49537;ESTOURO DE PNEU
49538;POUSO LONGO
49539;COM TREM DE POUSO
49591;FALHA DO MOTOR EM VOO
49592;PERDA DE CONTROLE EM VOO
49593;FALHA DO MOTOR EM VOO
49594;FALHA DO MOTOR EM VOO
49611;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49612;PERDA DE CONTROLE NO SOLO
49614;COM TREM DE POUSO
49615;PERDA DE CONTROLE NO SOLO
49616;PANE SECA
49617;COM TREM DE POUSO
49618;VAZAMENTO DE OUTROS FLUIDOS
49619;PERDA DE CONTROLE NO SOLO
49620;PERDA DE CONTROLE NO SOLO
49621;POUSO LONGO
49623;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49624;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49632;ESTOURO DE PNEU
49634;COLISAO COM OBSTACULOS NO SOLO
49635;ESTOURO DE PNEU
49636;ESTOURO DE PNEU
49637;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
49638;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49639;ESTOURO DE PNEU
49640;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49641;ESTOURO DE PNEU
49642;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
49644;COLISAO COM AVE
49651;FALHA DO MOTOR EM VOO
49671;PERDA DE CONTROLE EM VOO
49672;PANE SECA
49673;PERDA DE CONTROLE NO SOLO
49691;ESTOURO DE PNEU
49692;PERDA DE COMPONENTE NO SOLO
49693;ESTOURO DE PNEU
49694;TRAFEGO AEREO
49695;ESTOURO DE PNEU
49696;POUSO EM LOCAL NAO PREVISTO
49697;ESTOURO DE PNEU
49698;COM TREM DE POUSO
49699;ESTOURO DE PNEU
49700;OUTROS
49702;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49703;ESTOURO DE PNEU
49704;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49705;OUTROS
49706;COLISAO COM AVE
49708;ESTOURO DE PNEU
49709;ESTOURO DE PNEU
49710;ESTOURO DE PNEU
49711;OUTROS
49712;COLISAO COM AVE
49751;PERDA DE CONTROLE NO SOLO
49752;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49753;OUTROS
49754;VAZAMENTO DE OUTROS FLUIDOS
49792;PERDA DE CONTROLE EM VOO
49795;FALHA DO MOTOR EM VOO
49796;FALHA DO MOTOR EM VOO
49797;COM TREM DE POUSO
49798;COM TREM DE POUSO
49814;PERDA DE CONTROLE NO SOLO
49819;FALHA DO MOTOR EM VOO
49831;FALHA DO MOTOR EM VOO
49832;FALHA DO MOTOR EM VOO
49833;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49834;ESTOURO DE PNEU
49876;POUSO EM LOCAL NAO PREVISTO
49878;FALHA DO MOTOR EM VOO
49880;FALHA DO MOTOR EM VOO
49882;FALHA DO MOTOR EM VOO
49892;FALHA DO MOTOR EM VOO
49911;PERDA DE CONTROLE EM VOO
49931;COM TREM DE POUSO
49932;PERDA DE CONTROLE NO SOLO
49933;PERDA DE CONTROLE EM VOO
49934;POUSO SEM TREM
49935;COM TREM DE POUSO
49951;COM TREM DE POUSO
49953;OUTROS
49954;ESTOURO DE PNEU
49955;ESTOURO DE PNEU
49956;ESTOURO DE PNEU
49957;COLISAO COM AVE
49958;INDETERMINADO
49959;ESTOURO DE PNEU
49961;ESTOURO DE PNEU
49962;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49963;ESTOURO DE PNEU
49964;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49965;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49966;PERDA DE COMPONENTE EM VOO
49967;FALHA DO MOTOR NO SOLO
49968;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50053;PERDA DE CONTROLE NO SOLO
50091;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
50093;PANE SECA
50095;OUTROS
50097;POUSO LONGO
50099;POUSO SEM TREM
50131;PERDA DE CONTROLE NO SOLO
50132;VOO CONTROLADO CONTRA O TERRENO
50152;F.O.D.
50153;ESTOURO DE PNEU
50173;COM PARA-BRISAS / JANELA / PORTA
50174;OUTROS
50176;OUTROS
50192;COLISAO COM AVE
50211;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50213;ESTOURO DE PNEU
50214;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
50233;COM HELICE
50234;PERDA DE CONTROLE NO SOLO
50236;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
50238;FALHA DO MOTOR EM VOO
50239;FALHA DO MOTOR EM VOO
50240;OUTROS
50245;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
50246;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50248;PERDA DE CONTROLE EM VOO
50251;PERDA DE CONTROLE NO SOLO
50252;FALHA DO MOTOR EM VOO
50253;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
50254;COLISAO COM AVE
50255;COM TREM DE POUSO
50257;COLISAO COM AVE
50258;OUTROS
50259;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50260;OUTROS
50271;TRAFEGO AEREO
50273;COLISAO COM AVE
50275;COLISAO COM OBSTACULOS NO SOLO
50276;COLISAO COM AVE
50291;COM HELICE
50292;PERDA DE CONTROLE EM VOO
50313;POUSO SEM TREM
50314;FALHA DO MOTOR EM VOO
50315;PERDA DE CONTROLE NO SOLO
50317;PERDA DE CONTROLE EM VOO
50318;PERDA DE CONTROLE EM VOO
50319;POUSO BRUSCO
50320;PERDA DE CONTROLE EM VOO
50321;INDETERMINADO
50322;POUSO SEM TREM
50324;FALHA DO MOTOR EM VOO
50325;ESTOURO DE PNEU
50331;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50332;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50333;FALHA DO MOTOR EM VOO
50334;FALHA DO MOTOR EM VOO
50335;PANE SECA
50337;PERDA DE CONTROLE EM VOO
50339;FALHA DO MOTOR EM VOO
50341;PERDA DE CONTROLE NO SOLO
50342;OUTROS
50343;POUSO BRUSCO
50344;POUSO SEM TREM
50346;POUSO SEM TREM
50347;PERDA DE CONTROLE NO SOLO
50348;PERDA DE CONTROLE EM VOO
50349;OUTROS
50352;INDETERMINADO
50353;PERDA DE CONTROLE EM VOO
50354;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
50371;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
50372;ESTOURO DE PNEU
50373;POUSO EM LOCAL NAO PREVISTO
50374;OUTROS
50375;PANE SECA
50376;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50377;ESTOURO DE PNEU
50378;ESTOURO DE PNEU
50379;ESTOURO DE PNEU
50380;ESTOURO DE PNEU
50381;ESTOURO DE PNEU
50382;SUPERAQUECIMENTO
50383;ESTOURO DE PNEU
50384;TRAFEGO AEREO
50388;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50389;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50390;ESTOURO DE PNEU
50399;ESTOURO DE PNEU
50412;OUTROS
50431;OUTROS
50433;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
50434;COM TREM DE POUSO
50435;COM TREM DE POUSO
50453;PANE SECA
50511;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
50513;COM TREM DE POUSO
50515;PERDA DE COMPONENTE EM VOO
50516;POUSO LONGO
50517;TRAFEGO AEREO
50531;COM ROTOR
50532;OUTROS
50533;COM TREM DE POUSO
50534;OUTROS
50535;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50542;TRAFEGO AEREO
50543;OUTROS
50544;ESTOURO DE PNEU
50545;OUTROS
50546;OUTROS
50547;TRAFEGO AEREO
50549;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50551;ESTOURO DE PNEU
50552;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50554;OUTROS
50556;OUTROS
50557;OUTROS
50558;OUTROS
50559;PANE SECA
50560;ESTOURO DE PNEU
50561;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
50562;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
50563;COLISAO COM AVE
50564;COM PARA-BRISAS / JANELA / PORTA
50565;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50654;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50672;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
50673;COLISAO COM AVE
50674;ESTOURO DE PNEU
50692;OUTROS
50693;COM COMANDOS DE VOO
50712;INDETERMINADO
50713;PERDA DE CONTROLE NO SOLO
50714;POUSO SEM TREM
50753;FALHA DO MOTOR EM VOO
50771;PERDA DE CONTROLE NO SOLO
50791;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
50792;FALHA DO MOTOR EM VOO
50794;FALHA DO MOTOR EM VOO
50797;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50799;FALHA DO MOTOR EM VOO
50800;PERDA DE CONTROLE NO SOLO
50801;COLISAO COM AERONAVE NO SOLO
50802;PERDA DE CONTROLE EM VOO
50803;PERDA DE CONTROLE NO SOLO
50804;PERDA DE CONTROLE EM VOO
50805;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
50806;COM HELICE
50807;FALHA DO MOTOR EM VOO
50808;DESORIENTACAO ESPACIAL
50809;INDETERMINADO
50810;ESTOURO DE PNEU
50812;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50831;PERDA DE CONTROLE EM VOO
50838;PERDA DE CONTROLE EM VOO
50916;PERDA DE COMPONENTE NO SOLO
50918;PERDA DE CONTROLE EM VOO
50919;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
50921;COM PARA-BRISAS / JANELA / PORTA
50922;FALHA DO MOTOR EM VOO
50923;FALHA DO MOTOR EM VOO
50952;FALHA DO MOTOR EM VOO
50972;FALHA DO MOTOR EM VOO
50973;PERDA DE CONTROLE NO SOLO
50974;PERDA DE CONTROLE EM VOO
50975;FALHA DO MOTOR EM VOO
50976;PANE SECA
50977;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
50978;PERDA DE COMPONENTE EM VOO
50979;POUSO SEM TREM
50980;OUTROS
50981;PERDA DE CONTROLE EM VOO
50983;FALHA DO MOTOR EM VOO
50984;PERDA DE CONTROLE EM VOO
50985;PERDA DE CONTROLE NO SOLO
50991;INDETERMINADO
50992;PERDA DE CONTROLE EM VOO
50993;CORTE INVOLUNTARIO DO MOTOR
50994;FALHA DO MOTOR EM VOO
50995;PERDA DE CONTROLE EM VOO
50996;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
50998;COLISAO COM OBSTACULOS NO SOLO
50999;COM TREM DE POUSO
51000;COM TREM DE POUSO
51001;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
51002;FALHA DO MOTOR EM VOO
51003;FALHA DO MOTOR EM VOO
51004;PERDA DE CONTROLE EM VOO
51005;PERDA DE CONTROLE NO SOLO
51006;FALHA DO MOTOR EM VOO
51007;COM TREM DE POUSO
51008;POUSO SEM TREM
51009;PERDA DE CONTROLE EM VOO
51010;PERDA DE CONTROLE EM VOO
51011;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51012;INDETERMINADO
51013;COM COMANDOS DE VOO
51015;FALHA DO MOTOR EM VOO
51016;PERDA DE CONTROLE NO SOLO
51017;COM TREM DE POUSO
51018;TRAFEGO AEREO
51019;POUSO BRUSCO
51020;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
51021;OUTROS
51022;PANE SECA
51023;PERDA DE CONTROLE NO SOLO
51024;POUSO SEM TREM
51025;PERDA DE CONTROLE NO SOLO
51026;PERDA DE CONTROLE NO SOLO
51027;POUSO EM LOCAL NAO PREVISTO
51031;PANE SECA
51032;PERDA DE CONTROLE NO SOLO
51033;COLISAO COM FAUNA
51052;POUSO SEM TREM
51053;FALHA DO MOTOR EM VOO
51054;FALHA DO MOTOR EM VOO
51055;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
51071;FALHA DO MOTOR EM VOO
51072;FALHA DO MOTOR EM VOO
51073;VAZAMENTO DE OUTROS FLUIDOS
51074;COM LANCAMENTO DE CARGA
51075;OUTROS
51076;POUSO SEM TREM
51077;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
51078;PERDA DE COMPONENTE EM VOO
51079;COM LANCAMENTO DE CARGA
51080;COLISAO COM AERONAVE NO SOLO
51081;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51082;FUMACA NA CABINE
51083;COLISAO COM AVE
51084;OUTROS
51086;OUTROS
51087;POUSO BRUSCO
51091;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51092;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51093;OUTROS
51094;OUTROS
51095;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51096;COLISAO COM AVE
51097;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51098;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
51099;TRAFEGO AEREO
51111;COM PARA-BRISAS / JANELA / PORTA
51112;ESTOURO DE PNEU
51131;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
51132;AERONAVE ATINGIDA POR OBJETO
51133;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51134;COLISAO COM AVE
51135;OUTROS
51137;ESTOURO DE PNEU
51139;OUTROS
51140;FALHA DO MOTOR EM VOO
51141;ESTOURO DE PNEU
51142;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
51143;ESTOURO DE PNEU
51144;OUTROS
51145;COLISAO COM OBSTACULOS NO SOLO
51146;ESTOURO DE PNEU
51147;PERDA DE CONTROLE NO SOLO
51148;PERDA DE COMPONENTE EM VOO
51149;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51151;ESTOURO DE PNEU
51153;PERDA DE CONTROLE NO SOLO
51154;OUTROS
51155;VAZAMENTO DE OUTROS FLUIDOS
51156;OUTROS
51157;ESTOURO DE PNEU
51158;ESTOURO DE PNEU
51159;OUTROS
51160;TRAFEGO AEREO
51161;ESTOURO DE PNEU
51162;COLISAO COM AVE
51163;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
51164;TRAFEGO AEREO
51165;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51179;FALHA DO MOTOR NO SOLO
51181;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
51182;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51185;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51186;TRAFEGO AEREO
51189;COLISAO COM OBSTACULOS NO SOLO
51211;TRAFEGO AEREO
51258;FALHA DO MOTOR EM VOO
51259;ESTOURO DE PNEU
51260;ESTOURO DE PNEU
51261;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51262;COLISAO COM OBSTACULOS NO SOLO
51263;OUTROS
51264;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51265;COLISAO COM OBSTACULOS NO SOLO
51266;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51267;INDETERMINADO
51268;ESTOURO DE PNEU
51269;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51285;OUTROS
51302;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51304;COLISAO COM AVE
51307;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51308;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51309;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51310;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51314;VAZAMENTO DE OUTROS FLUIDOS
51315;POUSO BRUSCO
51317;COLISAO COM AVE
51318;FOGO NO SOLO
51319;OUTROS
51320;FALHA DO MOTOR EM VOO
51321;ESTOURO DE PNEU
51322;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51323;COLISAO COM AVE
51324;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51325;ESTOURO DE PNEU
51326;FALHA DO MOTOR EM VOO
51327;ESTOURO DE PNEU
51328;FUMACA NA CABINE
51330;ALARME FALSO DE FOGO OU DE SUPERAQUECIMENTO
51336;ESTOURO DE PNEU
51337;ESTOURO DE PNEU
51338;COM TREM DE POUSO
51339;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51340;ESTOURO DE PNEU
51341;ESTOURO DE PNEU
51342;FALHA DO MOTOR EM VOO
51343;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51344;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51345;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51346;COLISAO COM AVE
51347;COLISAO COM AVE
51391;COM TREM DE POUSO
51393;PERDA DE CONTROLE EM VOO
51394;FALHA DO MOTOR EM VOO
51412;PERDA DE CONTROLE EM VOO
51413;PERDA DE CONTROLE NO SOLO
51414;COLISAO COM FAUNA
51416;PERDA DE CONTROLE EM VOO
51417;COLISAO COM OBSTACULOS NO SOLO
51418;FALHA DO MOTOR EM VOO
51419;INDETERMINADO
51420;FALHA DO MOTOR EM VOO
51421;FALHA DO MOTOR EM VOO
51432;INDETERMINADO
51433;COLISAO COM AERONAVE NO SOLO
51434;FALHA DO MOTOR EM VOO
51435;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
51436;COLISAO DE AERONAVES EM VOO
51437;FALHA DO MOTOR EM VOO
51438;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51439;POUSO BRUSCO
51440;PERDA DE CONTROLE NO SOLO
51441;POUSO SEM TREM
51442;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
51443;POUSO LONGO
51444;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51445;PERDA DE CONTROLE NO SOLO
51446;COM TREM DE POUSO
51448;POUSO SEM TREM
51449;COM TREM DE POUSO
51451;TRAFEGO AEREO
51452;TRAFEGO AEREO
51453;ESTOURO DE PNEU
51454;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
51455;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
51456;COLISAO COM AERONAVE NO SOLO
51457;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
51458;FUMACA NA CABINE
51459;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51460;COLISAO COM AVE
51461;ESTOURO DE PNEU
51462;ESTOURO DE PNEU
51463;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51464;ESTOURO DE PNEU
51465;COM TREM DE POUSO
51471;ESTOURO DE PNEU
51472;PERDA DE CONTROLE NO SOLO
51473;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51474;COLISAO COM AVE
51475;ESTOURO DE PNEU
51477;ESTOURO DE PNEU
51478;ESTOURO DE PNEU
51479;ESTOURO DE PNEU
51480;FALHA DO MOTOR EM VOO
51481;POUSO EM LOCAL NAO PREVISTO
51482;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51517;PANE SECA
51531;FALHA DO MOTOR EM VOO
51532;FOGO NO SOLO
51533;COM TREM DE POUSO
51534;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51535;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
51536;PERDA DE CONTROLE NO SOLO
51537;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51538;COM LANCAMENTO DE CARGA
51539;OUTROS
51540;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
51541;ESTOURO DE PNEU
51542;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51543;FOGO NO SOLO
51544;EXCURSAO DE PISTA
51545;OUTROS
51546;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
51547;COM TREM DE POUSO
51548;ESTOURO DE PNEU
51549;FALHA DO MOTOR EM VOO
51550;COLISAO COM AVE
51551;COLISAO COM OBSTACULOS NO SOLO
51552;SUPERAQUECIMENTO
51553;COLISAO COM AVE
51554;COLISAO COM AVE
51555;TRAFEGO AEREO
51556;SUPERAQUECIMENTO
51557;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51558;FALHA DO MOTOR EM VOO
51559;COM PARA-BRISAS / JANELA / PORTA
51567;PERDA DE CONTROLE NO SOLO
51568;POUSO LONGO
51569;ESTOURO DE PNEU
51570;EXCURSAO DE PISTA
51571;ESTOURO DE PNEU
51591;ESTOURO DE PNEU
51592;F.O.D.
51593;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51594;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51596;PANE SECA
51597;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51653;PERDA DE CONTROLE EM VOO
51654;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
51655;COLISAO COM OBSTACULOS NO SOLO
51656;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
51671;PERDA DE CONTROLE NO SOLO
51672;PERDA DE CONTROLE EM VOO
51673;OUTROS
51674;POUSO SEM TREM
51675;FALHA DO MOTOR EM VOO
51676;FALHA DO MOTOR EM VOO
51691;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51692;ESTOURO DE PNEU
51693;COM PARA-BRISAS / JANELA / PORTA
51694;ESTOURO DE PNEU
51695;COLISAO COM AVE
51711;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51712;ESTOURO DE PNEU
51713;OUTROS
51716;FALHA DO MOTOR EM VOO
51719;PERDA DE CONTROLE NO SOLO
51720;COLISAO COM AERONAVE NO SOLO
51731;FALHA DO MOTOR EM VOO
51732;ESTOURO DE PNEU
51733;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51734;VAZAMENTO DE OUTROS FLUIDOS
51735;ESTOURO DE PNEU
51740;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51741;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51751;OPERACAO A BAIXA ALTITUDE
51752;PERDA DE CONTROLE NO SOLO
51753;PERDA DE CONTROLE EM VOO
51754;FALHA DO MOTOR EM VOO
51755;PERDA DE CONTROLE NO SOLO
51756;PANE SECA
51757;FALHA DO MOTOR EM VOO
51758;COLISAO COM AVE
51759;ESTOURO DE PNEU
51760;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51761;ESTOURO DE PNEU
51762;PERDA DE CONTROLE NO SOLO
51763;OUTROS
51764;F.O.D.
51765;TRAFEGO AEREO
51766;COLISAO COM AVE
51768;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
51771;PANE SECA
51774;COM HELICE
51775;PERDA DE CONTROLE EM VOO
51776;PERDA DE COMPONENTE EM VOO
51777;COM TREM DE POUSO
51778;TRAFEGO AEREO
51780;COM TREM DE POUSO
51781;COLISAO COM AERONAVE NO SOLO
51783;COM TREM DE POUSO
51784;DESORIENTACAO ESPACIAL
51785;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
51786;COM PARA-BRISAS / JANELA / PORTA
51787;COM TREM DE POUSO
51789;POUSO SEM TREM
51792;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51793;COLISAO COM OBSTACULOS NO SOLO
51794;OUTROS
51795;ESTOURO DE PNEU
51796;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51797;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51798;VAZAMENTO DE COMBUSTIVEL
51801;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51806;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51807;COLISAO COM AERONAVE NO SOLO
51808;COLISAO COM AVE
51809;ESTOURO DE PNEU
