id_ocorrencia;classificacao;cidade;uf;pais;data;num_recomendacoes
52304;INCIDENTE;RIO CLARO;SP;BRASIL;2014-08-04T19:00:00Z;0
52305;INCIDENTE;ILHEUS;BA;BRASIL;2014-08-05T19:45:00Z;0
52306;INCIDENTE;JUNDIAI;SP;BRASIL;2014-08-06T19:00:00Z;0
52307;INCIDENTE;GUARULHOS;SP;BRASIL;2014-08-08T15:53:00Z;0
52308;INCIDENTE;RIBEIRAO PRETO;SP;BRASIL;2014-08-11T16:37:00Z;0
52309;INCIDENTE;RIBEIRAO PRETO;SP;BRASIL;2014-08-11T19:49:00Z;0
52310;INCIDENTE;BRASILIA;DF;BRASIL;2014-08-13T10:45:00Z;0
52311;INCIDENTE;FOZ DO IGUACU;PR;BRASIL;2014-08-16T15:23:00Z;0
52312;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2014-08-20T14:02:00Z;0
52313;INCIDENTE;BELEM;PA;BRASIL;2014-08-23T12:15:00Z;0
52314;INCIDENTE;RIBEIRAO PRETO;SP;BRASIL;2014-08-24T17:55:00Z;0
52315;INCIDENTE;NAZARE PAULISTA;SP;BRASIL;2014-08-24T19:00:00Z;0
52316;INCIDENTE;CAMPINA GRANDE;PB;BRASIL;2014-08-25T10:24:00Z;0
52317;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2014-08-25T12:15:00Z;0
52318;INCIDENTE;CAMPINAS;SP;BRASIL;2014-08-28T12:10:00Z;0
52331;INCIDENTE;GOIANIA;GO;BRASIL;2014-08-29T13:36:00Z;0
52332;INCIDENTE;SAO JOSE DOS PINHAIS;PR;BRASIL;2014-08-30T12:07:00Z;0
52333;INCIDENTE;RIBEIRAO PRETO;SP;BRASIL;2014-09-01T09:25:00Z;0
52334;INCIDENTE;CUIABA;MT;BRASIL;2014-09-01T20:30:00Z;0
52335;INCIDENTE;MACEIO;AL;BRASIL;2014-09-02T19:35:00Z;0
52336;INCIDENTE;EIRUNEPE;AM;BRASIL;2014-09-04T13:20:00Z;0
52337;INCIDENTE;SAO PAULO;SP;BRASIL;2014-09-11T21:30:00Z;0
52338;INCIDENTE;BRASILIA;DF;BRASIL;2014-09-13T18:30:00Z;0
52340;ACIDENTE;FAMA;MG;BRASIL;2014-09-20T15:00:00Z;1
52341;ACIDENTE;VERANOPOLIS;RS;BRASIL;2014-09-21T19:30:00Z;0
52342;ACIDENTE;BAURU;SP;BRASIL;2014-09-22T17:00:00Z;0
52343;INCIDENTE;LONDRINA;PR;BRASIL;2014-08-31T18:00:00Z;0
52344;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2014-09-17T18:23:00Z;0
52345;INCIDENTE;SANTA CRUZ DO SUL;RS;BRASIL;2014-09-17T15:45:00Z;0
52346;INCIDENTE;SALVADOR;BA;BRASIL;2014-09-20T16:20:00Z;0
52471;INCIDENTE GRAVE;CAIRU;BA;BRASIL;2012-02-15T13:20:00Z;0
52531;ACIDENTE;FORMOSA;GO;BRASIL;2014-09-19T16:30:00Z;0
52532;ACIDENTE;PINHAO;PR;BRASIL;2014-09-21T19:00:00Z;0
52533;ACIDENTE;SINOP;MT;BRASIL;2014-09-23T18:30:00Z;0
52536;ACIDENTE;RIO DE JANEIRO;RJ;BRASIL;2014-09-28T17:30:00Z;0
52537;ACIDENTE;ITAQUI;RS;BRASIL;2014-09-29T19:30:00Z;0
52538;ACIDENTE;BOQUIRA;BA;BRASIL;2014-10-01T14:30:00Z;1
52539;INCIDENTE;RIO CLARO;SP;BRASIL;2014-07-20T19:30:00Z;0
52551;INCIDENTE GRAVE;BELEM;PA;BRASIL;2014-09-16T12:00:00Z;0
52552;INCIDENTE GRAVE;PORTO SEGURO;BA;BRASIL;2014-09-22T16:19:00Z;1
52553;INCIDENTE GRAVE;SENADOR JOSE PORFIRIO;PA;BRASIL;2014-09-23T20:30:00Z;0
52554;INCIDENTE GRAVE;VARZEA GRANDE;MT;BRASIL;2014-09-30T11:15:00Z;0
52571;INCIDENTE;GRAVATA;PE;BRASIL;2014-08-02T13:30:00Z;0
52572;INCIDENTE;FORTALEZA;CE;BRASIL;2014-09-08T11:45:00Z;0
52591;INCIDENTE;CAMPINAS;SP;BRASIL;2014-09-10T20:50:00Z;0
52592;INCIDENTE;PARAUAPEBAS;PA;BRASIL;2014-09-11T21:30:00Z;0
52594;INCIDENTE;SAO PAULO;SP;BRASIL;2014-09-15T17:15:00Z;0
52595;INCIDENTE;MARABA;PA;BRASIL;2014-09-15T15:30:00Z;0
52596;ACIDENTE;CONFINS;MG;BRASIL;2014-09-25T23:58:00Z;0
52597;INCIDENTE;UBERLANDIA;MG;BRASIL;2014-09-17T15:10:00Z;0
52598;INCIDENTE;MARABA;PA;BRASIL;2014-09-17T19:20:00Z;0
52599;INCIDENTE;GOIANIA;GO;BRASIL;2014-09-18T14:15:00Z;0
52600;INCIDENTE;LONDRINA;PR;BRASIL;2014-09-18T23:07:00Z;0
52611;INCIDENTE;SALVADOR;BA;BRASIL;2014-09-21T18:23:00Z;0
52613;INCIDENTE;SAO JOSE DOS PINHAIS;PR;BRASIL;2014-09-21T13:43:00Z;0
52614;INCIDENTE;UBERABA;MG;BRASIL;2014-09-24T13:00:00Z;0
52615;INCIDENTE;BRASILIA;DF;BRASIL;2014-09-25T19:35:00Z;0
52617;INCIDENTE;TERESINA;PI;BRASIL;2014-09-27T19:30:00Z;0
52618;INCIDENTE;SAO JOSE DO RIO PRETO;SP;BRASIL;2014-09-27T12:57:00Z;0
52620;INCIDENTE;SANTAREM;PA;BRASIL;2014-09-30T11:47:00Z;0
52621;INCIDENTE;SAO PAULO;SP;BRASIL;2014-09-30T11:00:00Z;0
52622;INCIDENTE;ARAGUAINA;TO;BRASIL;2014-10-03T11:00:00Z;0
52623;INCIDENTE;RIO BRANCO;AC;BRASIL;2014-10-03T18:58:00Z;0
52624;INCIDENTE;CAMPINAS;SP;BRASIL;2014-10-06T13:18:00Z;0
52631;ACIDENTE;MARINGA;PR;BRASIL;2014-08-31T14:15:00Z;0
52632;ACIDENTE;SENA MADUREIRA;AC;BRASIL;2014-10-05T12:00:00Z;0
52633;ACIDENTE;MARAU;RS;BRASIL;2014-10-08T12:00:00Z;0
52634;ACIDENTE;PARAGUACU PAULISTA;SP;BRASIL;2014-10-09T11:40:00Z;1
52635;ACIDENTE;JUATUBA;MG;BRASIL;2014-10-10T18:00:00Z;1
52636;ACIDENTE;TATUI;SP;BRASIL;2014-10-11T16:18:00Z;0
52637;ACIDENTE;BOITUVA;SP;BRASIL;2014-10-16T20:30:00Z;0
52638;ACIDENTE;JUATUBA;MG;BRASIL;2014-10-17T20:30:00Z;0
52639;ACIDENTE;MANOEL URBANO;AC;BRASIL;2014-10-19T20:05:00Z;0
52640;ACIDENTE;CAMPO GRANDE;MS;BRASIL;2014-10-22T14:01:00Z;2
52651;ACIDENTE;RORAINOPOLIS;RR;BRASIL;2014-10-26T17:30:00Z;1
52652;ACIDENTE;CAMPINA GRANDE DO SUL;PR;BRASIL;2014-10-27T16:30:00Z;0
52653;INCIDENTE GRAVE;MANAUS;AM;BRASIL;2014-10-28T14:45:00Z;0
52654;ACIDENTE;IGARASSU;PE;BRASIL;2014-11-01T13:50:00Z;0
52671;ACIDENTE;CIDADE GAUCHA;PR;BRASIL;2014-11-17T17:58:00Z;3
52672;ACIDENTE;ELDORADO DO SUL;RS;BRASIL;2014-10-22T13:20:00Z;0
52673;ACIDENTE;TERESINA;PI;BRASIL;2014-11-08T20:50:00Z;0
52674;ACIDENTE;PIRACURUCA;PI;BRASIL;2014-09-02T19:00:00Z;0
52675;ACIDENTE;BRAGANCA PAULISTA;SP;BRASIL;2014-11-19T11:25:00Z;0
52676;ACIDENTE;TUCUMA;PA;BRASIL;2014-11-30T16:14:00Z;0
52691;INCIDENTE GRAVE;SANTANA DO PARAISO;MG;BRASIL;2014-10-24T15:35:00Z;0
52692;INCIDENTE GRAVE;MARINGA;PR;BRASIL;2014-11-09T17:00:00Z;0
52693;INCIDENTE GRAVE;BARRA DO RIBEIRO;RS;BRASIL;2014-09-24T16:00:00Z;0
52694;INCIDENTE GRAVE;BRAGANCA PAULISTA;SP;BRASIL;2014-10-23T16:00:00Z;1
52695;INCIDENTE GRAVE;BELO HORIZONTE;MG;BRASIL;2014-10-26T17:45:00Z;0
52696;INCIDENTE GRAVE;ATIBAIA;SP;BRASIL;2014-10-28T18:20:00Z;0
52697;INCIDENTE GRAVE;RIO DE JANEIRO;RJ;BRASIL;2014-11-03T17:40:00Z;0
52698;INCIDENTE GRAVE;CORREIA PINTO;SC;BRASIL;2014-11-15T17:10:00Z;0
52699;INCIDENTE;BRASILIA;DF;BRASIL;2014-10-09T20:10:00Z;5
52700;INCIDENTE;UBERLANDIA;MG;BRASIL;2014-11-07T17:30:00Z;0
52713;INCIDENTE;JUNDIAI;SP;BRASIL;2014-11-18T18:30:00Z;0
52714;INCIDENTE;RIBEIRAO PRETO;SP;BRASIL;2014-10-03T20:00:00Z;0
52715;INCIDENTE;BRASILIA;DF;BRASIL;2014-10-04T18:10:00Z;0
52716;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2014-10-05T11:47:00Z;0
52717;INCIDENTE;JUNDIAI;SP;BRASIL;2014-10-06T16:00:00Z;0
52718;INCIDENTE;SALVADOR;BA;BRASIL;2014-10-07T14:40:00Z;0
52719;INCIDENTE;PORTO ALEGRE;RS;BRASIL;2014-10-07T21:40:00Z;0
52720;INCIDENTE;SAO PAULO;SP;BRASIL;2014-10-08T16:00:00Z;0
52721;INCIDENTE;CRUZEIRO DO SUL;AC;BRASIL;2014-10-09T14:40:00Z;0
52722;INCIDENTE;SANTAREM;PA;BRASIL;2014-10-09T14:38:00Z;0
52723;INCIDENTE;SAO PAULO;SP;BRASIL;2014-10-10T10:00:00Z;0
52724;INCIDENTE;CAMPINAS;SP;BRASIL;2014-10-14T14:30:00Z;0
52725;INCIDENTE;CARAUARI;AM;BRASIL;2014-10-14T19:20:00Z;0
52726;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2014-10-16T22:10:00Z;0
52727;INCIDENTE;SANTAREM;PA;BRASIL;2014-10-17T10:27:00Z;0
52728;INCIDENTE;SAO LUIS;MA;BRASIL;2014-10-20T20:33:00Z;0
52729;INCIDENTE;MARABA;PA;BRASIL;2014-10-24T12:13:00Z;0
52730;INCIDENTE;FLORIANOPOLIS;SC;BRASIL;2014-10-27T12:47:00Z;0
52731;INCIDENTE;CUIABA;MT;BRASIL;2014-10-31T23:30:00Z;0
52751;INCIDENTE;GUARULHOS;SP;BRASIL;2014-11-01T22:50:00Z;0
52752;INCIDENTE;SAO PAULO;SP;BRASIL;2014-11-02T11:30:00Z;0
52753;INCIDENTE;MARINGA;PR;BRASIL;2014-11-02T20:00:00Z;0
52754;INCIDENTE;RIBEIRAO PRETO;SP;BRASIL;2014-11-04T03:18:00Z;0
52755;INCIDENTE;PORTO ALEGRE;RS;BRASIL;2014-11-08T15:31:00Z;0
52757;INCIDENTE;SAO PAULO;SP;BRASIL;2014-11-12T13:19:00Z;0
52758;INCIDENTE;ARAPONGAS;PR;BRASIL;2014-11-13T16:20:00Z;0
52759;INCIDENTE;JUAZEIRO DO NORTE;CE;BRASIL;2014-11-13T14:20:00Z;0
52760;INCIDENTE;LONDRINA;PR;BRASIL;2014-11-18T22:30:00Z;0
52761;INCIDENTE;CONFINS;MG;BRASIL;2014-11-19T20:40:00Z;0
52762;INCIDENTE;BELEM;PA;BRASIL;2014-11-19T20:20:00Z;0
52763;INCIDENTE;JUNDIAI;SP;BRASIL;2014-11-20T12:46:00Z;0
52764;INCIDENTE;TERESINA;PI;BRASIL;2014-12-03T10:00:00Z;0
52779;INCIDENTE GRAVE;SAO PAULO;SP;BRASIL;2014-11-30T16:40:00Z;0
52793;ACIDENTE;BELO HORIZONTE;MG;BRASIL;2014-11-29T13:06:00Z;0
52811;ACIDENTE;CAJAMAR;SP;BRASIL;2014-08-27T15:10:00Z;0
52812;ACIDENTE;SAO MATEUS;ES;BRASIL;2014-11-30T19:18:00Z;0
52813;ACIDENTE;ATIBAIA;SP;BRASIL;2014-12-20T21:00:00Z;0
52814;ACIDENTE;BOM JESUS;PI;BRASIL;2014-01-07T11:45:00Z;1
52815;ACIDENTE;MACARANI;BA;BRASIL;2014-11-10T16:23:00Z;0
52816;INCIDENTE GRAVE;LINS;SP;BRASIL;2014-12-02T15:40:00Z;1
52817;ACIDENTE;VERISSIMO;MG;BRASIL;2014-12-03T12:53:00Z;0
52818;ACIDENTE;FLORESTA;PE;BRASIL;2014-12-05T14:30:00Z;0
52819;ACIDENTE;CAMPO GRANDE;MS;BRASIL;2014-12-06T10:21:00Z;1
52831;ACIDENTE;TERRA BOA;PR;BRASIL;2014-12-07T16:00:00Z;0
52832;ACIDENTE;BURITAMA;SP;BRASIL;2014-12-14T23:40:00Z;0
52833;ACIDENTE;ATIBAIA;SP;BRASIL;2014-12-16T17:30:00Z;0
52834;ACIDENTE;MACAE;RJ;BRASIL;2014-12-17T18:45:00Z;0
52835;ACIDENTE;NAZARIO;GO;BRASIL;2014-12-17T12:10:00Z;0
52836;ACIDENTE;ALEGRETE;RS;BRASIL;2014-12-18T19:00:00Z;0
52837;ACIDENTE;SAO BORJA;RS;BRASIL;2014-12-18T21:30:00Z;1
52838;ACIDENTE;AGUA BOA;MT;BRASIL;2014-12-19T16:16:00Z;1
52839;ACIDENTE;ALEGRETE;RS;BRASIL;2014-12-23T20:00:00Z;0
52840;INCIDENTE GRAVE;SAO PAULO;SP;BRASIL;2014-12-07T14:54:00Z;0
52841;INCIDENTE;SAO JOSE DOS CAMPOS;SP;BRASIL;2014-12-08T18:08:00Z;0
52843;INCIDENTE GRAVE;SORRISO;MT;BRASIL;2014-12-11T14:00:00Z;0
52844;INCIDENTE;GUARULHOS;SP;BRASIL;2014-12-11T23:30:00Z;0
52845;INCIDENTE;BARCARENA;PA;BRASIL;2014-12-15T16:15:00Z;0
52846;INCIDENTE;MACAE;RJ;BRASIL;2014-11-27T11:20:00Z;0
52847;INCIDENTE;MANAUS;AM;BRASIL;2014-11-24T11:05:00Z;0
52848;INCIDENTE;SALVADOR;BA;BRASIL;2014-11-25T20:50:00Z;0
52849;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2014-11-27T03:00:00Z;0
52850;INCIDENTE;PORTO ALEGRE;RS;BRASIL;2014-11-27T04:43:00Z;0
52851;INCIDENTE;ARACAJU;SE;BRASIL;2014-12-01T20:35:00Z;0
52852;INCIDENTE;CAMPINAS;SP;BRASIL;2014-12-02T16:20:00Z;0
52853;INCIDENTE;MACAE;RJ;BRASIL;2014-12-03T12:55:00Z;0
52854;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2014-12-08T17:00:00Z;0
52855;INCIDENTE;SAO GABRIEL DA CACHOEIRA;AM;BRASIL;2014-12-15T14:16:00Z;0
52856;INCIDENTE;MANAUS;AM;BRASIL;2014-12-20T18:20:00Z;0
52857;INCIDENTE;SAO PAULO;SP;BRASIL;2014-12-16T16:45:00Z;0
52858;INCIDENTE;BRASILIA;DF;BRASIL;2014-12-26T18:00:00Z;0
52871;INCIDENTE;REDENCAO;PA;BRASIL;2014-12-26T11:23:00Z;0
52872;ACIDENTE;UBERABA;MG;BRASIL;2014-12-23T17:00:00Z;0
52873;ACIDENTE;BERTIOGA;SP;BRASIL;2014-12-27T13:15:00Z;0
52874;ACIDENTE;PRIMAVERA DO LESTE;MT;BRASIL;2014-12-29T10:00:00Z;1
52875;INCIDENTE;PONTA GROSSA;PR;BRASIL;2014-12-23T12:35:00Z;0
52876;ACIDENTE;RONDONOPOLIS;MT;BRASIL;2014-02-19T11:00:00Z;0
52933;INCIDENTE;MARINGA;PR;BRASIL;2014-11-03T17:28:00Z;0
52934;ACIDENTE;LAGOA FORMOSA;MG;BRASIL;2014-01-03T21:00:00Z;2
52935;ACIDENTE;SANTO ANGELO;RS;BRASIL;2014-01-09T18:45:00Z;1
52936;ACIDENTE;SAO JOSE DO XINGU;MT;BRASIL;2014-01-04T17:35:00Z;0
52937;ACIDENTE;PRIMAVERA DO LESTE;MT;BRASIL;2014-01-07T20:59:00Z;0
52938;ACIDENTE;LONDRINA;PR;BRASIL;2014-01-08T19:48:00Z;0
52939;ACIDENTE;ITAQUI;RS;BRASIL;2014-01-06T20:00:00Z;0
52940;ACIDENTE;QUARTO CENTENARIO;PR;BRASIL;2014-01-11T10:40:00Z;0
52941;ACIDENTE;ITAITUBA;PA;BRASIL;2014-01-12T20:30:00Z;0
52942;ACIDENTE;MANAUS;AM;BRASIL;2014-01-18T19:50:00Z;0
52944;INCIDENTE;SAO PAULO;SP;BRASIL;2014-01-02T19:30:00Z;0
52945;ACIDENTE;AQUIDAUANA;MS;BRASIL;2014-12-30T20:00:00Z;0
52946;ACIDENTE;ARROIO GRANDE;RS;BRASIL;2014-12-30T08:50:00Z;4
52947;ACIDENTE;BELO HORIZONTE;MG;BRASIL;2014-12-30T17:40:00Z;0
52948;INCIDENTE GRAVE;SAO JOSE DOS CAMPOS;SP;BRASIL;2014-12-26T13:50:00Z;0
52950;INCIDENTE;CORNELIO PROCOPIO;PR;BRASIL;2014-11-14T11:30:00Z;0
52951;INCIDENTE;PORTO ALEGRE;RS;BRASIL;2014-12-23T18:20:00Z;0
52952;INCIDENTE;LONDRINA;PR;BRASIL;2014-12-20T11:27:00Z;0
52953;INCIDENTE;PORTO ALEGRE;RS;BRASIL;2014-12-23T17:47:00Z;0
52954;INCIDENTE;RIBEIRAO PRETO;SP;BRASIL;2014-12-29T14:40:00Z;0
52955;INCIDENTE;LONDRINA;PR;BRASIL;2014-12-30T19:54:00Z;0
52956;INCIDENTE;GUARULHOS;SP;BRASIL;2014-11-11T15:00:00Z;0
52958;ACIDENTE;PAULINIA;SP;BRASIL;2013-07-13T17:36:00Z;0
52959;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2014-12-30T12:45:00Z;0
52967;ACIDENTE;SINOP;MT;BRASIL;2013-04-09T11:50:00Z;0
52968;INCIDENTE;SANTAREM;PA;BRASIL;2014-11-12T16:30:00Z;0
52970;ACIDENTE;TIRADENTES;MG;BRASIL;2015-01-19T18:08:00Z;0
52971;ACIDENTE;JABOTICABAL;SP;BRASIL;2015-01-24T20:00:00Z;0
52972;ACIDENTE;TAPES;RS;BRASIL;2015-02-07T11:00:00Z;0
52973;ACIDENTE;BALSAS;MA;BRASIL;2015-02-07T11:30:00Z;0
52974;ACIDENTE;PRESIDENTE OLEGARIO;MG;BRASIL;2015-02-02T19:50:00Z;0
52975;ACIDENTE;BRASNORTE;MT;BRASIL;2015-01-08T20:30:00Z;0
52976;ACIDENTE;TOLEDO;PR;BRASIL;2015-01-04T22:04:00Z;6
52977;ACIDENTE;SAO BORJA;RS;BRASIL;2015-01-19T12:15:00Z;0
52978;ACIDENTE;BAIXA GRANDE DO RIBEIRO;PI;BRASIL;2015-01-14T10:50:00Z;1
52979;ACIDENTE;IVINHEMA;MS;BRASIL;2015-01-02T14:50:00Z;0
52980;ACIDENTE;SANTA MONICA;PR;BRASIL;2015-01-10T22:00:00Z;2
52981;ACIDENTE;LUZIANIA;GO;BRASIL;2015-01-10T21:04:00Z;0
52982;ACIDENTE;BOA VISTA;RR;BRASIL;2015-01-29T20:30:00Z;0
52983;ACIDENTE;MOSTARDAS;RS;BRASIL;2015-01-28T10:30:00Z;0
52984;ACIDENTE;NOVA LIMA;MG;BRASIL;2015-02-01T15:10:00Z;0
52987;ACIDENTE;ITU;SP;BRASIL;2015-01-24T14:00:00Z;0
52988;ACIDENTE;JOINVILLE;SC;BRASIL;2015-02-03T17:45:00Z;1
52989;INCIDENTE GRAVE;CONCEICAO DA FEIRA;BA;BRASIL;2015-01-26T18:15:00Z;0
52990;INCIDENTE GRAVE;FLORIANOPOLIS;SC;BRASIL;2015-01-23T16:28:00Z;0
52991;INCIDENTE GRAVE;PASSO FUNDO;RS;BRASIL;2015-01-21T12:00:00Z;0
52992;INCIDENTE GRAVE;SALVADOR;BA;BRASIL;2015-01-01T11:40:00Z;3
52993;INCIDENTE GRAVE;CAMPOS DOS GOYTACAZES;RJ;BRASIL;2015-01-27T12:25:00Z;0
52994;INCIDENTE;SAO PAULO;SP;BRASIL;2015-01-09T23:25:00Z;0
52995;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2015-02-09T10:00:00Z;0
52996;INCIDENTE;MANAUS;AM;BRASIL;2015-02-10T13:05:00Z;0
52997;INCIDENTE;ALCANTARA;MA;BRASIL;2015-02-16T20:38:00Z;0
52998;INCIDENTE;ILHEUS;BA;BRASIL;2015-01-30T19:20:00Z;0
52999;INCIDENTE;ILHEUS;BA;BRASIL;2015-02-03T14:55:00Z;0
53000;INCIDENTE;PORTO ALEGRE;RS;BRASIL;2015-02-09T09:00:00Z;0
53001;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2015-02-08T19:07:00Z;0
53002;INCIDENTE;CAMPINAS DO PIAUI;PI;BRASIL;2015-02-08T19:03:00Z;0
53003;INCIDENTE;CUIABA;MT;BRASIL;2015-02-06T11:50:00Z;0
53004;INCIDENTE;VITORIA DA CONQUISTA;BA;BRASIL;2015-02-06T18:24:00Z;0
53005;INCIDENTE;SAO PAULO;SP;BRASIL;2015-02-06T16:28:00Z;0
53006;INCIDENTE;FLORIANOPOLIS;SC;BRASIL;2015-02-02T10:30:00Z;0
53007;INCIDENTE;UBERLANDIA;MG;BRASIL;2015-01-30T09:39:00Z;0
53008;INCIDENTE;GOIANIA;GO;BRASIL;2015-01-23T18:39:00Z;0
53009;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2015-02-08T12:00:00Z;0
53010;INCIDENTE;ITAJUBA;MG;BRASIL;2014-12-15T13:30:00Z;0
53012;INCIDENTE;GOIANIA;GO;BRASIL;2015-01-21T17:36:00Z;0
53061;INCIDENTE;JUNDIAI;SP;BRASIL;2015-01-17T18:40:00Z;0
53062;INCIDENTE;JUNDIAI;SP;BRASIL;2015-01-17T17:05:00Z;0
53063;INCIDENTE;LONDRINA;PR;BRASIL;2015-01-12T09:15:00Z;0
53064;INCIDENTE;BAURU;SP;BRASIL;2015-01-11T22:05:00Z;0
53065;INCIDENTE;COARI;AM;BRASIL;2015-01-20T17:05:00Z;0
53066;INCIDENTE;CURITIBA;PR;BRASIL;2015-01-21T20:21:00Z;0
53067;INCIDENTE;CAMPINAS;SP;BRASIL;2015-01-19T13:30:00Z;0
53068;INCIDENTE;CANOAS;RS;BRASIL;2015-01-19T12:50:00Z;0
53069;INCIDENTE;SALVADOR;BA;BRASIL;2015-01-18T17:50:00Z;0
53070;INCIDENTE;FLORIANOPOLIS;SC;BRASIL;2015-01-15T21:00:00Z;0
53071;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2015-01-15T18:52:00Z;0
53072;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2015-01-08T21:13:00Z;0
53073;INCIDENTE;TEFE;AM;BRASIL;2015-01-02T16:28:00Z;0
53074;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2015-01-02T20:34:00Z;0
53075;INCIDENTE;JUNDIAI;SP;BRASIL;2015-01-05T10:19:00Z;0
53076;INCIDENTE;BRAGANCA PAULISTA;SP;BRASIL;2015-01-06T11:30:00Z;0
53077;INCIDENTE;MANAUS;AM;BRASIL;2015-01-06T15:50:00Z;0
53078;INCIDENTE;BELEM;PA;BRASIL;2015-01-10T16:00:00Z;0
53079;INCIDENTE;SAO LUIS;MA;BRASIL;2015-01-31T17:55:00Z;0
53080;INCIDENTE;RIO CLARO;SP;BRASIL;2015-01-22T18:00:00Z;0
53081;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2015-01-29T21:26:00Z;0
53082;INCIDENTE;SAO PAULO;SP;BRASIL;2015-02-01T12:15:00Z;0
53103;INCIDENTE GRAVE;ATIBAIA;SP;BRASIL;2011-11-24T12:40:00Z;2
53104;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2013-09-04T17:44:00Z;6
53105;INCIDENTE GRAVE;SAO MIGUEL DO IGUACU;PR;BRASIL;2015-02-03T20:00:00Z;0
53106;INCIDENTE GRAVE;PORTO ALEGRE;RS;BRASIL;2015-02-25T14:45:00Z;0
53107;INCIDENTE GRAVE;NAO IDENTIFICADA;RJ;BRASIL;2015-02-24T17:51:00Z;0
53108;INCIDENTE GRAVE;UBERLANDIA;MG;BRASIL;2015-02-16T21:05:00Z;0
53109;ACIDENTE;CAMPO GRANDE;MS;BRASIL;2015-03-05T13:50:00Z;0
53110;ACIDENTE;GOIOERE;PR;BRASIL;2015-02-16T19:50:00Z;0
53111;ACIDENTE;TAPIRA;PR;BRASIL;2015-02-05T10:40:00Z;1
53112;ACIDENTE;MOGI GUACU;SP;BRASIL;2015-03-06T21:00:00Z;0
53113;INCIDENTE GRAVE;CAMPO GRANDE;MS;BRASIL;2014-08-23T02:43:00Z;0
53114;ACIDENTE;PORTO BELO;SC;BRASIL;2015-02-22T17:30:00Z;2
53115;ACIDENTE;UIRAMUTA;RR;BRASIL;2015-02-22T17:30:00Z;0
53116;ACIDENTE;BUENO BRANDAO;MG;BRASIL;2015-02-19T13:40:00Z;0
53117;ACIDENTE;ITAPIRA;SP;BRASIL;2015-02-21T11:40:00Z;1
53118;ACIDENTE;RIO DE JANEIRO;RJ;BRASIL;2015-02-26T12:30:00Z;0
53119;ACIDENTE;CAMPO MOURAO;PR;BRASIL;2015-02-25T18:40:00Z;0
53120;ACIDENTE;CHAVES;PA;BRASIL;2015-03-04T13:30:00Z;0
53121;INCIDENTE;SAO JOSE DOS CAMPOS;SP;BRASIL;2015-02-19T17:48:00Z;0
53122;INCIDENTE;BRASILIA;DF;BRASIL;2015-01-11T00:07:00Z;0
53123;INCIDENTE;GUARULHOS;SP;BRASIL;2015-02-24T19:30:00Z;0
53124;INCIDENTE;SAO PAULO;SP;BRASIL;2015-02-27T08:50:00Z;0
53125;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2015-02-19T15:53:00Z;0
53126;INCIDENTE;SAO PAULO;SP;BRASIL;2015-02-27T14:10:00Z;0
53127;INCIDENTE;CAMPINAS;SP;BRASIL;2015-02-11T11:55:00Z;0
53128;INCIDENTE;GUARULHOS;SP;BRASIL;2015-02-27T21:27:00Z;0
53129;INCIDENTE;FLORIANOPOLIS;SC;BRASIL;2015-02-12T18:30:00Z;0
53130;INCIDENTE;MANAUS;AM;BRASIL;2015-02-21T02:14:00Z;0
53131;INCIDENTE;GUARULHOS;SP;BRASIL;2015-02-22T15:35:00Z;0
53132;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2015-02-16T12:39:00Z;0
53133;INCIDENTE;CAMPINAS;SP;BRASIL;2015-02-26T22:31:00Z;0
53148;ACIDENTE;ARARAS;SP;BRASIL;2015-03-12T12:40:00Z;0
53149;ACIDENTE;TABATINGA;AM;BRASIL;2015-03-11T23:25:00Z;0
53150;ACIDENTE;MOGI MIRIM;SP;BRASIL;2014-01-31T21:00:00Z;0
53151;INCIDENTE GRAVE;MAUES;AM;BRASIL;2015-03-16T18:07:00Z;1
53152;INCIDENTE GRAVE;RIO DE JANEIRO;RJ;BRASIL;2015-03-10T11:30:00Z;2
53153;INCIDENTE;PORTO ALEGRE;RS;BRASIL;2015-03-13T15:45:00Z;0
53154;INCIDENTE;SOROCABA;SP;BRASIL;2015-03-13T14:40:00Z;0
53164;ACIDENTE;PRINCESA ISABEL;PB;BRASIL;2015-03-15T18:30:00Z;0
53165;INCIDENTE GRAVE;SAO DESIDERIO;BA;BRASIL;2015-03-20T14:35:00Z;0
